Detail results of the state of the art classifiers:


+-----------+----------------------+-----------------------+----------------------+----------------------+-----------------------+
| Algorithm |       Accuracy       |       Precision       |        Recall        |          F1          |    Execution Time     |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.021648883819580078  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0003273487091064453  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05380821228027344   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018508434295654297  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.295608520507812e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005257129669189453  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015549898147583008  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  |  0.00032806396484375   |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05419206619262695   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018322467803955078  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.200241088867188e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005261898040771484  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.021545886993408203  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017595291137695312 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05403304100036621   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018382072448730469  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.510185241699219e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005409717559814453  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.01551198959350586   |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017404556274414062 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.053977251052856445  |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0019261837005615234  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.295608520507812e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005309581756591797  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.01754283905029297   |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0002608299255371094  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05394315719604492   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018770694732666016  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.700920104980469e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005271434783935547  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.020926237106323242  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00024127960205078125 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05409407615661621   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018298625946044922  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.796287536621094e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005180835723876953  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.017117023468017578  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0002238750457763672  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05449390411376953   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018210411071777344  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 8.916854858398438e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005249977111816406  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015362024307250977  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0001900196075439453  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05362892150878906   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018129348754882812  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 8.296966552734375e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005230903625488281  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015331029891967773  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00018095970153808594 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05930495262145996   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018949508666992188  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.486343383789062e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005428791046142578  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.01557016372680664   |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0001780986785888672  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05397987365722656   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  |  0.001909017562866211  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.319450378417969e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005609989166259766  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.022120952606201172  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017714500427246094 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.054296016693115234  |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0019009113311767578  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.390975952148438e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 |  0.000530242919921875  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015456199645996094  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0001800060272216797  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05421185493469238   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  |  0.001840829849243164  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.224082946777344e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005221366882324219  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.017327070236206055  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0002231597900390625  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.053894996643066406  |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018286705017089844  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.605552673339844e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005199909210205078  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.016033172607421875  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0001780986785888672  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05400991439819336   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018548965454101562  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.700920104980469e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005292892456054688  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.01673722267150879   |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017714500427246094 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.053668975830078125  |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018391609191894531  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.295608520507812e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 |   0.000518798828125    |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.016803979873657227  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017714500427246094 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05422091484069824   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018172264099121094  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.224082946777344e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005271434783935547  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.01651310920715332   |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017595291137695312 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05420804023742676   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018758773803710938  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.605552673339844e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005230903625488281  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.01671004295349121   |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0001742839813232422  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05428600311279297   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018301010131835938  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.200241088867188e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005369186401367188  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015918970108032227  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017523765563964844 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.054273128509521484  |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0019299983978271484  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.176399230957031e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005249977111816406  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.01674509048461914   |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017213821411132812 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05417680740356445   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018911361694335938  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.414817810058594e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005280971527099609  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.016604185104370117  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017499923706054688 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05403709411621094   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018851757049560547  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.796287536621094e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005261898040771484  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015431880950927734  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0001766681671142578  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05391407012939453   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  |   0.0018768310546875   |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.295608520507812e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005331039428710938  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015835285186767578  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00018405914306640625 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05411195755004883   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018661022186279297  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.295608520507812e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005202293395996094  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.016503095626831055  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017595291137695312 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.053826093673706055  |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018658638000488281  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.200241088867188e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005199909210205078  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.014677047729492188  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017404556274414062 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05380105972290039   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018439292907714844  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.200241088867188e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005199909210205078  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015644073486328125  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  |    0.00018310546875    |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.053510189056396484  |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0019080638885498047  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.200241088867188e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005228519439697266  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015961170196533203  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00019788742065429688 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.053903818130493164  |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018470287322998047  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 |   8.392333984375e-05   |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005331039428710938  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015538930892944336  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00021767616271972656 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05376696586608887   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018458366394042969  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.295608520507812e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 |   0.000518798828125    |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015728235244750977  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0001819133758544922  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.054136037826538086  |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018198490142822266  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.772445678710938e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005331039428710938  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015508890151977539  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017690658569335938 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.053771018981933594  |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018470287322998047  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.295608520507812e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005280971527099609  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015619754791259766  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0001850128173828125  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05399012565612793   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018491744995117188  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.200241088867188e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005230903625488281  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015636920928955078  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00018525123596191406 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05383777618408203   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018379688262939453  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 |  8.58306884765625e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005290508270263672  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015758037567138672  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0001800060272216797  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05428290367126465   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018301010131835938  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.176399230957031e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005156993865966797  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.017874956130981445  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0001850128173828125  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05446124076843262   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  |  0.001859903335571289  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.414817810058594e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005259513854980469  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015877246856689453  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.0001780986785888672  |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.054141998291015625  |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018320083618164062  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.295608520507812e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005211830139160156  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.017445087432861328  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017404556274414062 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05476999282836914   |
|    KNN    | 0.4507042253521127  | 0.46562503437276576 | 0.4507042253521127  | 0.4455523427110675  | 0.0018308162689208984  |
|    LDA    | 0.24507042253521127 | 0.20574396624357325 | 0.24507042253521127 | 0.20282345620919942 | 7.319450378417969e-05  |
|    GNB    | 0.24507042253521127 | 0.2249118344709952  | 0.24507042253521127 | 0.22189708373801564 | 0.0005259513854980469  |
|    RFC    | 0.43380281690140843 |  0.460113740275116  | 0.43380281690140843 | 0.4336261474135593  |  0.015573978424072266  |
|    DTC    | 0.4225352112676056  | 0.4356773740550546  | 0.4225352112676056  |  0.422188898575072  | 0.00017523765563964844 |
|    SVM    | 0.39436619718309857 | 0.36806398531913803 | 0.39436619718309857 | 0.36346468881338984 |  0.05394482612609863   |
